# brass holder with empty powder container 
#  temperature (K) 	 M/H spline 0.1T (emu) 	 M/H spline 5T (emu)
2.329210921092108890e+02	7.498713059046854083e-10	5.979464486777049450e-10
2.329558955895589349e+02	7.498530751387044355e-10	5.978964283904160183e-10
2.329906990699069809e+02	7.498348419282564805e-10	5.978466442493896397e-10
2.330255025502549984e+02	7.498166062682186070e-10	5.977970980825797782e-10
2.330603060306030443e+02	7.497983681534688091e-10	5.977477917179397821e-10
2.330951095109510618e+02	7.497801275788844609e-10	5.976987269834228966e-10
2.331299129912991077e+02	7.497618845393439700e-10	5.976499057069835041e-10
2.331647164716471536e+02	7.497436390297244002e-10	5.976013297165746428e-10
2.331995199519951711e+02	7.497253910449039526e-10	5.975530008401501782e-10
2.332343234323432171e+02	7.497071405797600009e-10	5.975049209056633553e-10
2.332691269126912346e+02	7.496888876291701259e-10	5.974570917410682465e-10
2.333039303930392805e+02	7.496706321880123217e-10	5.974095151743180966e-10
2.333387338733873264e+02	7.496523742511641692e-10	5.973621930333665645e-10
2.333735373537353439e+02	7.496341138135035590e-10	5.973151271461673087e-10
2.334083408340833898e+02	7.496158508699078651e-10	5.972683193406741947e-10
2.334431443144314073e+02	7.495975854152548749e-10	5.972217714448402607e-10
2.334779477947794533e+02	7.495793174444223759e-10	5.971754852866194756e-10
2.335127512751274992e+02	7.495610469522882589e-10	5.971294626939656015e-10
2.335475547554755167e+02	7.495427739337297944e-10	5.970837054948318834e-10
2.335823582358235626e+02	7.495244983836251835e-10	5.970382155171717731e-10
2.336171617161716085e+02	7.495062202968515932e-10	5.969929945889394463e-10
2.336519651965196260e+02	7.494879396682869143e-10	5.969480445380879412e-10
2.336867686768676720e+02	7.494696564928090377e-10	5.969033671925713302e-10
2.337215721572156895e+02	7.494513707652958544e-10	5.968589643803429616e-10
2.337563756375637354e+02	7.494330824806244278e-10	5.968148379293562873e-10
2.337911791179117813e+02	7.494147916336728557e-10	5.967709896675651727e-10
2.338259825982597988e+02	7.493964982193186154e-10	5.967274214229234833e-10
2.338607860786078447e+02	7.493782022324399079e-10	5.966841350233840506e-10
2.338955895589558622e+02	7.493599036679140036e-10	5.966411322969010502e-10
2.339303930393039082e+02	7.493416025206185867e-10	5.965984150714279339e-10
2.339651965196519541e+02	7.493232987854316513e-10	5.965559851749181537e-10
2.339999999999999716e+02	7.493049924572303645e-10	5.965138444353255748e-10
2.340348034803480175e+02	7.492866835308930308e-10	5.964719946806036493e-10
2.340696069606960350e+02	7.492683720012972309e-10	5.964304377387060358e-10
2.341044104410440809e+02	7.492500578633204419e-10	5.963891754375860826e-10
2.341392139213921268e+02	7.492317411118403480e-10	5.963482096051979655e-10
2.341740174017401444e+02	7.492134217417348400e-10	5.963075420694945159e-10
2.342088208820881903e+02	7.491950997478813952e-10	5.962671746584299094e-10
2.342436243624362078e+02	7.491767751251581111e-10	5.962271091999577014e-10
2.342784278427842537e+02	7.491584478684424652e-10	5.961873475220310334e-10
2.343132313231322996e+02	7.491401179726119346e-10	5.961478914526041845e-10
2.343480348034803171e+02	7.491217854325444101e-10	5.961087428196301930e-10
2.343828382838283630e+02	7.491034502431176793e-10	5.960699034510629243e-10
2.344176417641764090e+02	7.490851123992094262e-10	5.960313751748560370e-10
2.344524452445244265e+02	7.490667718956974383e-10	5.959931598189628797e-10
2.344872487248724724e+02	7.490484287274590894e-10	5.959552592113372143e-10
2.345220522052204899e+02	7.490300828893720636e-10	5.959176751799326995e-10
2.345568556855685358e+02	7.490117343763146652e-10	5.958804095527027872e-10
2.345916591659165817e+02	7.489933831831640615e-10	5.958434641576009292e-10
2.346264626462645992e+02	7.489750293047982466e-10	5.958068408225810943e-10
2.346612661266126452e+02	7.489566727360943876e-10	5.957705413755968379e-10
2.346960696069606627e+02	7.489383134719307889e-10	5.957345676446016117e-10
2.347308730873087086e+02	7.489199515071850312e-10	5.956989214575490744e-10
2.347656765676567545e+02	7.489015868367346953e-10	5.956636046423927813e-10
2.348004800480047720e+02	7.488832194554573616e-10	5.956286190270861842e-10
2.348352835283528179e+02	7.488648493582310245e-10	5.955939664395830452e-10
2.348700870087008354e+02	7.488464765399329544e-10	5.955596487078371263e-10
2.349048904890488814e+02	7.488281009954414559e-10	5.955256676598018793e-10
2.349396939693969273e+02	7.488097227196335924e-10	5.954920251234307562e-10
2.349744974497449448e+02	7.487913417073878754e-10	5.954587229266776224e-10
2.350093009300929907e+02	7.487729579535811616e-10	5.954257628974958262e-10
2.350441044104410082e+02	7.487545714530913420e-10	5.953931468638392332e-10
2.350789078907890541e+02	7.487361822007966175e-10	5.953608766536610885e-10
2.351137113711371001e+02	7.487177901915742586e-10	5.953289540949153608e-10
2.351485148514851176e+02	7.486993954203021563e-10	5.952973810155556054e-10
2.351833183318331635e+02	7.486809978818578910e-10	5.952661592435352742e-10
2.352181218121812094e+02	7.486625975711191470e-10	5.952352906068077156e-10
2.352529252925292269e+02	7.486441944829634014e-10	5.952047769333270019e-10
2.352877287728772728e+02	7.486257886122690621e-10	5.951746200510463781e-10
2.353225322532252903e+02	7.486073799539132962e-10	5.951448217879200199e-10
2.353573357335733363e+02	7.485889685027737877e-10	5.951153839719007587e-10
2.353921392139213822e+02	7.485705542537284275e-10	5.950863084309426668e-10
2.354269426942693997e+02	7.485521372016545894e-10	5.950575969929991960e-10
2.354617461746174456e+02	7.485337173414305779e-10	5.950292514860239015e-10
2.354965496549654631e+02	7.485152946679336635e-10	5.950012737379706489e-10
2.355313531353135090e+02	7.484968691760415302e-10	5.949736655767925798e-10
2.355661566156615550e+02	7.484784408606319654e-10	5.949464288304438698e-10
2.356009600960095725e+02	7.484600097165826532e-10	5.949195653268776606e-10
2.356357635763576184e+02	7.484415757387716913e-10	5.948930768940476108e-10
2.356705670567056359e+02	7.484231389220763502e-10	5.948669653599075859e-10
2.357053705370536818e+02	7.484046992613740036e-10	5.948412325524109343e-10
2.357401740174017277e+02	7.483862567515430594e-10	5.948158802995113147e-10
2.357749774977497452e+02	7.483678113874607882e-10	5.947909104291624891e-10
2.358097809780977911e+02	7.483493631640049773e-10	5.947663247693177026e-10
2.358445844584458087e+02	7.483309120760535176e-10	5.947421251479308206e-10
2.358793879387938546e+02	7.483124581184837830e-10	5.947183133929555018e-10
2.359141914191419005e+02	7.482940012861739745e-10	5.946948913323450946e-10
2.359489948994899180e+02	7.482755415740010524e-10	5.946718607617249715e-10
2.359837983798379639e+02	7.482570789768433212e-10	5.946492203424687470e-10
2.360186018601860098e+02	7.482386134895784648e-10	5.946269630276653438e-10
2.360534053405340273e+02	7.482201451070839606e-10	5.946050811645180809e-10
2.360882088208820733e+02	7.482016738242373891e-10	5.945835671002292431e-10
2.361230123012300908e+02	7.481831996359167448e-10	5.945624131820019427e-10
2.361578157815781367e+02	7.481647225369996081e-10	5.945416117570386714e-10
2.361926192619261826e+02	7.481462425223636632e-10	5.945211551725425413e-10
2.362274227422742001e+02	7.481277595868869044e-10	5.945010357757162510e-10
2.362622262226222460e+02	7.481092737254463952e-10	5.944812459137623956e-10
2.362970297029702635e+02	7.480907849329204402e-10	5.944617779338839839e-10
2.363318331833183095e+02	7.480722932041861030e-10	5.944426241832836110e-10
2.363666366636663554e+02	7.480537985341218948e-10	5.944237770091641822e-10
2.364014401440143729e+02	7.480353009176051896e-10	5.944052287587286030e-10
2.364362436243624188e+02	7.480168003495133611e-10	5.943869717791794685e-10
2.364710471047104363e+02	7.479982968247245071e-10	5.943689984177197873e-10
2.365058505850584822e+02	7.479797903381160013e-10	5.943513010215518446e-10
2.365406540654065282e+02	7.479612808845659414e-10	5.943338719378790625e-10
2.365754575457545457e+02	7.479427684589519082e-10	5.943167035139038295e-10
2.366102610261025916e+02	7.479242530561513788e-10	5.942997880968289475e-10
2.366450645064506091e+02	7.479057346710421407e-10	5.942831180338574253e-10
2.366798679867986550e+02	7.478872132985020848e-10	5.942666856721917546e-10
2.367146714671467009e+02	7.478686889334086883e-10	5.942504833590350475e-10
2.367494749474947184e+02	7.478501615706397386e-10	5.942345034415898992e-10
2.367842784278427644e+02	7.478316312050730233e-10	5.942187382670589049e-10
2.368190819081908103e+02	7.478130978315859162e-10	5.942031801826452800e-10
2.368538853885388278e+02	7.477945614450565150e-10	5.941878215355517232e-10
2.368886888688868737e+02	7.477760220403622968e-10	5.941726546729807262e-10
2.369234923492348912e+02	7.477574796123812560e-10	5.941576719421352978e-10
2.369582958295829371e+02	7.477389341559908698e-10	5.941428656902180330e-10
2.369930993099309831e+02	7.477203856660684087e-10	5.941282282644320440e-10
2.370279027902790006e+02	7.477018341374923839e-10	5.941137520119798227e-10
2.370627062706270465e+02	7.476832795651401692e-10	5.940994292800643776e-10
2.370975097509750640e+02	7.476647219438895522e-10	5.940852524158882007e-10
2.371323132313231099e+02	7.476461612686178034e-10	5.940712137666543005e-10
2.371671167116711558e+02	7.476275975342028134e-10	5.940573056795654792e-10
2.372019201920191733e+02	7.476090307355223699e-10	5.940435205018245385e-10
2.372367236723672193e+02	7.475904608674545704e-10	5.940298505806340738e-10
2.372715271527152368e+02	7.475718879248766855e-10	5.940162882631970936e-10
2.373063306330632827e+02	7.475533119026661923e-10	5.940028258967164001e-10
2.373411341134113286e+02	7.475347327957013954e-10	5.939894558283944848e-10
2.373759375937593461e+02	7.475161505988594618e-10	5.939761704054342532e-10
2.374107410741073920e+02	7.474975653070182823e-10	5.939629619750387140e-10
2.374455445544554095e+02	7.474789769150557478e-10	5.939498228844105658e-10
2.374803480348034554e+02	7.474603854178494389e-10	5.939367454807520934e-10
2.375151515151515014e+02	7.474417908102770398e-10	5.939237221112669262e-10
2.375499549954995189e+02	7.474231930872159243e-10	5.939107451231573489e-10
2.375847584758475648e+02	7.474045922435442933e-10	5.938978068636261636e-10
2.376195619561956107e+02	7.473859882741397277e-10	5.938848996798762756e-10
2.376543654365436282e+02	7.473673811738799114e-10	5.938720159191103834e-10
2.376891689168916741e+02	7.473487709376422183e-10	5.938591479285313924e-10
2.377239723972396916e+02	7.473301575603048495e-10	5.938462880553420012e-10
2.377587758775877376e+02	7.473115410367449719e-10	5.938334286467449082e-10
2.377935793579357835e+02	7.472929213618409936e-10	5.938205620499431223e-10
2.378283828382838010e+02	7.472742985304699780e-10	5.938076806121391352e-10
2.378631863186318469e+02	7.472556725375101263e-10	5.937947766805359556e-10
2.378979897989798644e+02	7.472370433778387090e-10	5.937818426023364889e-10
2.379327932793279103e+02	7.472184110463335134e-10	5.937688707247431234e-10
2.379675967596759563e+02	7.471997755378723272e-10	5.937558533949589713e-10
2.380024002400239738e+02	7.471811368473332478e-10	5.937427829601868345e-10
2.380372037203720197e+02	7.471624949695932355e-10	5.937296517676293082e-10
2.380720072007200372e+02	7.471438498995302847e-10	5.937164521644892977e-10
2.381068106810680831e+02	7.471252016320222862e-10	5.937031764979692948e-10
2.381416141614161290e+02	7.471065501619468205e-10	5.936898171152729286e-10
2.381764176417641465e+02	7.470878954841815719e-10	5.936763663636019671e-10
2.382112211221121925e+02	7.470692375936043277e-10	5.936628165901596258e-10
2.382460246024602100e+02	7.470505764850925652e-10	5.936491601421487067e-10
2.382808280828082559e+02	7.470319121535240719e-10	5.936353893667721150e-10
2.383156315631563018e+02	7.470132445937766352e-10	5.936214966112324461e-10
2.383504350435043193e+02	7.469945738007282493e-10	5.936074742227323983e-10
2.383852385238523652e+02	7.469758997692561848e-10	5.935933145484750839e-10
2.384200420042004112e+02	7.469572224942379188e-10	5.935790099356629946e-10
2.384548454845484287e+02	7.469385419705516525e-10	5.935645527314991391e-10
2.384896489648964746e+02	7.469198581930750699e-10	5.935499352831862160e-10
2.385244524452444921e+02	7.469011711566857516e-10	5.935351499379270273e-10
2.385592559255925380e+02	7.468824808562612783e-10	5.935201890429240647e-10
2.385940594059405839e+02	7.468637872866794375e-10	5.935050449453807505e-10
2.386288628862886014e+02	7.468450904428179132e-10	5.934897099924993697e-10
2.386636663666366474e+02	7.468263903195544929e-10	5.934741765314826208e-10
2.386984698469846649e+02	7.468076869117669640e-10	5.934584369095337195e-10
2.387332733273327108e+02	7.467889802143324936e-10	5.934424834738551573e-10
2.387680768076807567e+02	7.467702702221295930e-10	5.934263085716499432e-10
2.388028802880287742e+02	7.467515569300352223e-10	5.934099045501206721e-10
2.388376837683768201e+02	7.467328403329275827e-10	5.933932637564699394e-10
2.388724872487248376e+02	7.467141204256841514e-10	5.933763785379011673e-10
2.389072907290728836e+02	7.466953972031827159e-10	5.933592412416165373e-10
2.389420942094209295e+02	7.466766706603010636e-10	5.933418442148190583e-10
2.389768976897689470e+02	7.466579407919165684e-10	5.933241798047115321e-10
2.390117011701169929e+02	7.466392075929071212e-10	5.933062403584966574e-10
2.390465046504650104e+02	7.466204710581507161e-10	5.932880182233773394e-10
2.390813081308130563e+02	7.466017311825245202e-10	5.932695057465562768e-10
2.391161116111611022e+02	7.465829879609067347e-10	5.932506952752363748e-10
2.391509150915091197e+02	7.465642413881745266e-10	5.932315791566202286e-10
2.391857185718571657e+02	7.465454914592060968e-10	5.932121497379107435e-10
2.392205220522052116e+02	7.465267381688789228e-10	5.931923993663109284e-10
2.392553255325532291e+02	7.465079815120706884e-10	5.931723203890231715e-10
2.392901290129012750e+02	7.464892214836592847e-10	5.931519051532503783e-10
2.393249324932492925e+02	7.464704580785218786e-10	5.931311460061954539e-10
2.393597359735973384e+02	7.464516912915370848e-10	5.931100352950609937e-10
2.393945394539453844e+02	7.464329211175817602e-10	5.930885653670500064e-10
2.394293429342934019e+02	7.464141475515340024e-10	5.930667285693651904e-10
2.394641464146414478e+02	7.463953705882714954e-10	5.930445172492091409e-10
2.394989498949894653e+02	7.463765902226717166e-10	5.930219237537850736e-10
2.395337533753375112e+02	7.463578064496126601e-10	5.929989404302952733e-10
2.395685568556855571e+02	7.463390192639716999e-10	5.929755596259429555e-10
2.396033603360335746e+02	7.463202286606270370e-10	5.929517736879307155e-10
2.396381638163816206e+02	7.463014346344561487e-10	5.929275749634614586e-10
2.396729672967296381e+02	7.462826371803360985e-10	5.929029557997375731e-10
2.397077707770776840e+02	7.462638362931457080e-10	5.928779085439622746e-10
2.397425742574257299e+02	7.462450319677618341e-10	5.928524255433382617e-10
2.397773777377737474e+02	7.462262241990626777e-10	5.928264991450682327e-10
2.398121812181217933e+02	7.462074129819256128e-10	5.928001216963549899e-10
2.398469846984698108e+02	7.461885983112283233e-10	5.927732855444014383e-10
2.398817881788178568e+02	7.461697801818490104e-10	5.927459830364100700e-10
2.399165916591659027e+02	7.461509585886645309e-10	5.927182065195838934e-10
2.399513951395139202e+02	7.461321335265534994e-10	5.926899483411259175e-10
2.399861986198619661e+02	7.461133049903929797e-10	5.926612008482385305e-10
2.400210021002100120e+02	7.460944729750610693e-10	5.926319563881247413e-10
2.400558055805580295e+02	7.460756374754348320e-10	5.926022073079872483e-10
